"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SH2B2","SH2B2",11.6729720017702,-1.85796997916226,2.01936600401137,-0.920075892865137,0.357533101081246,0.550629376885119
"SH2B3","SH2B3",77.3790190809253,-4.81238538301848,1.3063026747283,-3.68397422444182,0.000229625471350544,0.00362190971961412
"SH2D1B","SH2D1B",5.71738553616841,-1.04742725032279,2.2523014891186,-0.465047532660771,0.641897417756286,0.781086123688673
"SH2D2A","SH2D2A",19.2999787265207,-1.19068854782759,1.43520263860106,-0.829630963463248,0.406747464794552,0.596825664993229
"SH2D3A","SH2D3A",278.013362942776,-1.48447015201084,0.582840979931175,-2.54695569310541,0.0108667229295074,0.057383405388463
"SH2D4A","SH2D4A",1039.42637616284,-0.692260366464988,0.40862355343829,-1.69412742031164,0.0902410728489509,0.231181679640458
"SH3BGR","SH3BGR",57.3617131375432,4.12830039295048,1.3791762458585,2.99330879961662,0.0027597036590238,0.0217698006060576
"SH3BGRL","SH3BGRL",789.223223418452,0.855181457289756,0.504234178111826,1.69600057753344,0.0898857706894124,0.230601409396406
"SH3BGRL2","SH3BGRL2",350.228761169651,-1.05768206450792,0.519335417744638,-2.03660684091449,0.0416894567085647,0.13952604162855
"SH3BGRL3","SH3BGRL3",1429.74617848227,0.951790280661442,0.470187448341066,2.02427836816909,0.0429415180703022,0.14222378156994
"SH3BP1","SH3BP1",262.479960025038,-2.21782920967973,0.713086558666474,-3.11018232320525,0.0018697189520071,0.0164429899922015
"SH3BP2","SH3BP2",400.293215199728,-1.83323994692251,0.814966586164067,-2.24946639291227,0.0244828386572198,0.0995947754472426
"SH3BP4","SH3BP4",478.910674471244,-1.09511919200631,0.603221829379066,-1.81545020201537,0.0694547521608806,0.194917114874298
"SH3BP5","SH3BP5",40.908911309439,-2.19055912171041,1.40399129740992,-1.56023696567889,0.11870389309193,0.275506536700142
"SH3BP5-AS1","SH3BP5-AS1",14.4003308377606,-1.42364061612837,1.31302050266994,-1.08424858045514,0.278254597124476,0.469143986435933
"SH3BP5L","SH3BP5L",154.141952362843,-0.277102779873297,0.639393971562591,-0.433383472784543,0.664736205290945,0.79671667582424
"SH3D19","SH3D19",816.926775003645,-1.3212457646374,0.585603043431939,-2.25621396517035,0.0240572343765287,0.0984892162531472
"SH3D21","SH3D21",284.098682571823,-0.462315770406963,0.577695302778866,-0.80027614589058,0.423550820576567,0.613092463596335
"SH3GL1","SH3GL1",951.251441992781,-2.54843931313194,0.662095787690585,-3.84904927732737,0.000118577153906503,0.0021906905171971
"SH3GL1P1","SH3GL1P1",5.85500987318493,-5.1383842338373,2.40795932176282,-2.13391654393713,0.0328496129723689,0.120227288595728
"SH3GL1P2","SH3GL1P2",11.2377154994593,0.0306705981430867,1.66135643648741,0.0184611787509809,0.985270947152443,0.99148929984079
"SH3GLB1","SH3GLB1",5391.5058145864,1.19024319208118,0.475497069179646,2.50315568534345,0.01230913846922,0.0624510266381045
"SH3GLB2","SH3GLB2",961.380303504709,-1.13617904405621,0.748711613446707,-1.51751224857564,0.129137403385583,0.290583919353139
"SH3KBP1","SH3KBP1",1908.22548340578,-2.32745204055639,0.518685195480891,-4.48721509855034,7.21602118453821e-06,0.000239483743791835
"SH3PXD2A","SH3PXD2A",349.82347279095,-0.59770724029008,0.556243820592834,-1.07454180731941,0.282579917472049,0.473570753958356
"SH3PXD2B","SH3PXD2B",545.454937236668,-2.65767572797834,0.92769491111113,-2.86481654275236,0.0041725089713904,0.0292434467755976
"SH3RF1","SH3RF1",842.655077375441,-1.85895880403355,0.536298249711573,-3.46627796199843,0.000527717405404703,0.00667720681355349
"SH3RF2","SH3RF2",1533.30505711395,-0.667321172097632,0.561067331906877,-1.18937805526769,0.234290932291268,0.421746678829379
"SH3TC1","SH3TC1",172.019198731924,-1.33659653016388,0.775219477848278,-1.72415240890718,0.0846803329762863,0.221903276179945
"SH3TC2","SH3TC2",1110.52923390907,0.526285510619236,0.495790170391248,1.06150856158347,0.288458844123387,0.479533407122163
"SH3YL1","SH3YL1",1637.65676166705,0.176313733409939,0.563529286807481,0.312874126576093,0.754376295410454,0.85755935193552
"SHANK2","SHANK2",542.985117441567,-2.11518111806174,0.972001026863601,-2.17610996244201,0.029547039163408,0.112257321286722
"SHANK3","SHANK3",124.9188560896,-8.20489083272868,1.41161479639407,-5.81241486961447,6.15780007075961e-09,6.18799214707021e-07
"SHARPIN","SHARPIN",344.701216518443,-0.345276029628887,0.555597707396906,-0.621449701883364,0.53430377885909,0.704892718057739
"SHB","SHB",340.429264873961,-2.7465330405403,0.677258877648444,-4.05536661265589,5.00557308939311e-05,0.00110582457301668
"SHBG","SHBG",4.39503721368008,-4.85204125639428,3.44966474188961,-1.40652545085772,0.159568152553389,0.331266473316943
"SHC1","SHC1",577.54762384254,-1.34688480908329,0.686603554908872,-1.96166302876491,0.0498017288899405,0.156941405730043
"SHC2","SHC2",5.09070681275565,-4.94030913176282,2.57115192121276,-1.92143804922759,0.0546765055159075,0.166919804248251
"SHC4","SHC4",20.9217385625878,-0.133783769119722,1.44480220056225,-0.0925965983908795,0.926224046229867,0.960319268713804
"SHCBP1","SHCBP1",371.037795790167,-1.08794457931012,0.648339962873051,-1.67804645959044,0.0933380295738039,0.235958115371193
"SHF","SHF",4.97745000868032,-5.09585611133802,2.53061697198186,-2.01368131477724,0.0440430030178622,0.144793099791354
"SHFM1","SHFM1",10912.0070002352,1.28352090631828,0.619196109649965,2.07288270438886,0.0381831970225916,0.131821444369121
"SHH","SHH",13.6380290973969,-5.35354626500288,1.76611593326015,-3.03125415731941,0.00243540154263719,0.0198692465122052
"SHISA4","SHISA4",166.563748261789,0.68550028304248,0.933693647552586,0.734181157641294,0.462838335696324,0.646370075598951
"SHISA5","SHISA5",1479.06759936392,-2.16427138495311,0.588979130564413,-3.67461472340982,0.000238208593672121,0.00370549508014459
"SHKBP1","SHKBP1",620.252231705146,-0.359104074205444,0.583755511838155,-0.615161770506767,0.53844789188724,0.707813614669229
"SHMT1","SHMT1",738.617102643319,-0.900167676803888,0.550855000219249,-1.63412817610008,0.102231939706702,0.250262035048282
"SHMT2","SHMT2",1761.79430151413,-0.652473542592008,0.39431243871613,-1.65471204691499,0.0979829222131584,0.24336462681084
"SHOC2","SHOC2",2282.60029261555,0.755349918224289,0.447813797922372,1.68674998789391,0.091651435711979,0.233004317237265
"SHPK","SHPK",94.2658738721024,-0.912672785124861,0.724134425945129,-1.2603637562648,0.207538170031416,0.391207583679111
"SHPRH","SHPRH",650.04111911315,0.524279509031589,0.44623114810155,1.17490567671506,0.240032454254664,0.428547729912637
"SHQ1","SHQ1",756.171630950359,0.653975329056984,0.478431798545917,1.36691442969425,0.171652128543192,0.347815816594016
"SHROOM1","SHROOM1",120.575936132658,0.474921799345319,0.693751984643093,0.684570004638829,0.493615300365201,0.673128459705971
"SHROOM2","SHROOM2",5.67254519750265,-5.21432878117855,2.40007205487603,-2.17257176532888,0.0298125628580235,0.112840638937181
"SHROOM3","SHROOM3",5484.30322425559,-1.21898577858778,0.699592292663399,-1.7424231103905,0.0814344349266719,0.216132029299683
"SHROOM4","SHROOM4",400.852228008784,0.621036324000265,0.705164498893173,0.880697092628805,0.378481790832372,0.571188208818936
"SI","SI",2892.35405717174,5.776866870911,0.724433131253942,7.97432726594331,1.5321306136456e-15,9.77166259633361e-13
"SIAE","SIAE",2127.80836010005,-0.169251196375676,0.439176899897022,-0.385382738516897,0.699953869498881,0.822265020555705
"SIAH1","SIAH1",991.136274829681,1.95259690321735,0.525911649854497,3.71278503482016,0.000204990991421875,0.0033360193289638
"SIAH2","SIAH2",96.2411897978447,-0.639651128735924,0.636291374119166,-1.00528021399223,0.314761939724421,0.50633215197034
"SIDT1","SIDT1",414.845239644333,0.0215164765409323,0.712131039965944,0.030214209651585,0.975896216042487,0.986827344877419
"SIDT2","SIDT2",443.996457535276,-2.32780221829663,0.805275160465011,-2.89069169469033,0.003843950183579,0.0275595822301664
"SIGIRR","SIGIRR",627.930271836649,-0.513083959565179,0.472556576936969,-1.08576196926705,0.277584316074115,0.468517355021424
"SIGLEC15","SIGLEC15",74.1632759607104,-5.6248208384959,1.19710108407963,-4.69870164959416,2.61820600338929e-06,0.000107581131270917
"SIGMAR1","SIGMAR1",1805.22241985011,-0.843126680647471,0.456332309261039,-1.84761557210969,0.0646579753633053,0.185901183967919
"SIK1","SIK1",130.500708635852,-1.73307234597059,0.977793729544435,-1.77243143784328,0.0763229670489104,0.206946691985299
"SIK2","SIK2",607.026724094954,-0.302124193203425,0.65074943815631,-0.464271154900106,0.642453487475964,0.781438657361933
"SIK3","SIK3",225.826456898559,-2.24952518942306,1.11438386121841,-2.01862685534906,0.0435260175950784,0.143629346182827
"SIKE1","SIKE1",346.356454505465,0.962564391441519,0.630964487813071,1.52554447997189,0.127123348043458,0.287995736285634
"SIL1","SIL1",842.855314046372,-0.886235797255814,0.463601113523266,-1.91163431537215,0.0559231146867633,0.169316030823557
"SIM2","SIM2",86.0317396215028,-3.08746400238607,1.03547417589141,-2.98169097237809,0.00286661195936785,0.0223526425038246
"SIMC1","SIMC1",342.063175453269,-1.2000286223747,0.654295590754956,-1.83407719588949,0.0666425359457089,0.189453364299923
"SIN3A","SIN3A",938.936201888139,-0.855468100722537,0.471885442913565,-1.81287241123739,0.0698515022888642,0.195698055325399
"SIN3B","SIN3B",152.999663452385,-0.910867230310533,0.531112921338101,-1.71501613633438,0.0863422685074755,0.224447055951827
"SIPA1","SIPA1",347.55519178819,0.132662316436638,0.734662121403445,0.180575958078809,0.856700428303048,0.92334678428262
"SIPA1L1","SIPA1L1",857.601241504353,-0.472386704511581,0.643515110313784,-0.734072435814664,0.46290459196893,0.646370075598951
"SIPA1L2","SIPA1L2",465.122813738458,0.412809680802303,0.641627292421702,0.64337924162208,0.519978049647363,0.695057227107452
"SIPA1L3","SIPA1L3",752.440946533737,-2.23211798011493,0.73918390723109,-3.01970586518343,0.00253020274979068,0.0204493356124956
"SIRPA","SIRPA",942.831405808092,-2.5988407123149,1.2521246612245,-2.07554470636606,0.0379360799712797,0.131339239343569
"SIRT1","SIRT1",200.156953161021,-0.500065513120691,0.864703017422586,-0.57830897203439,0.563055538096095,0.725086619992241
"SIRT2","SIRT2",629.428202849752,1.04434485793077,0.482926523126217,2.16253365246999,0.0305770660608584,0.114786189980751
"SIRT3","SIRT3",77.4877309170137,-1.52460774612368,0.810164604725488,-1.88184936398236,0.0598564711995142,0.176714844129021
"SIRT4","SIRT4",5.0801220567523,0.182159885009378,2.96520377559484,0.0614325013709505,0.951014768881036,0.973736282793734
"SIRT5","SIRT5",151.315172852179,-0.104814147861949,0.695123261471516,-0.150784981127041,0.880145334123592,0.934959222699614
"SIRT6","SIRT6",140.715700287719,1.6751403843003,0.799789780660337,2.09447585453923,0.0362176117718688,0.127912354826854
"SIRT7","SIRT7",478.225433101918,-0.0850308516436531,0.531025358770334,-0.160125783522946,0.872781990914253,0.932145868019698
"SIVA1","SIVA1",2374.28320054175,2.44378841764018,0.68561089433397,3.56439554539777,0.000364695645787411,0.0051242532835781
"SIX2","SIX2",18.8950843421093,-6.8272470058665,1.79352904828959,-3.80659962679574,0.000140890552307278,0.00248404268244646
"SIX4","SIX4",13.288261816202,-3.10921865465115,1.39142370187412,-2.23455921475487,0.0254463009540446,0.101847849377603
"SIX5","SIX5",44.8864899490867,-4.11914430441684,1.14195308317145,-3.60710467454328,0.000309632773777814,0.00454837616000989
"SKA1","SKA1",43.2090015850423,-2.5488448495012,1.0129959277525,-2.51614520816114,0.0118646288977842,0.0608969760609991
"SKA2","SKA2",198.380296276528,-1.23476559068789,0.720527853748365,-1.71369584709922,0.0865846000173239,0.224917566434235
"SKA3","SKA3",226.517684990065,0.711061034552221,0.554538347633281,1.28225764293302,0.1997522813069,0.38216096376852
"SKAP1","SKAP1",568.560853910677,0.356251082974993,0.631164915073191,0.564434230210152,0.572458648642506,0.732739325055728
"SKAP2","SKAP2",1514.2807517772,-0.169427027230819,0.604748488751604,-0.280161141999,0.779353877508487,0.874022498854033
"SKI","SKI",251.796752430121,-4.36472132436764,0.932509663636048,-4.68061779365233,2.86011719601568e-06,0.000114353965053104
"SKIL","SKIL",2072.49324702344,-0.562367218259586,0.381450849346529,-1.47428487634249,0.140404905417431,0.305850840149733
"SKIV2L","SKIV2L",638.127614409635,0.0184257946630769,0.59342082426452,0.0310501315586855,0.975229559723328,0.986732129368293
"SKIV2L2","SKIV2L2",2546.88451579749,0.78788386051369,0.443682449155562,1.77578324771068,0.0757686499195662,0.205862257023545
"SKP1","SKP1",17940.9193050617,1.47555433173676,0.560047986133439,2.63469268396796,0.00842134908746579,0.0477577939827012
"SKP2","SKP2",607.566085410046,0.410674171029138,0.739238929805406,0.555536450356101,0.578527785418217,0.736866096850203
"SLAIN1","SLAIN1",77.481803168398,1.22474579324433,1.25395117210715,0.976709317306393,0.328713081120358,0.520835189776899
"SLAIN2","SLAIN2",647.776950803586,0.115609910053565,0.560067991074822,0.206421205810564,0.836461907666927,0.910444440421916
"SLAMF7","SLAMF7",6.3326274100362,2.3937655256692,2.33354456283903,1.02580664787344,0.304982731909747,0.495798340597722
"SLBP","SLBP",1260.54387294905,0.420182531261001,0.472884740771105,0.888551680851098,0.37424406915934,0.567068097355476
"SLC10A3","SLC10A3",532.274858651269,-1.53984528840504,0.484270782727491,-3.17971957699447,0.00147417635259005,0.0139875115887086
"SLC10A5","SLC10A5",161.678602405673,1.12678728438846,0.63790449308068,1.76638869393564,0.0773306605900366,0.208651953065891
"SLC10A7","SLC10A7",207.684814547965,1.44674754107019,0.594247887324416,2.43458592269319,0.0149088397486579,0.0712453957942788
"SLC11A1","SLC11A1",37.8176613616054,3.33831525436562,1.37405399316783,2.42953717318579,0.0151181145129418,0.0718159396989456
"SLC11A2","SLC11A2",3008.1590463339,-0.0955228042940567,0.651715256530325,-0.146571379658368,0.883470345385094,0.936127534659339
"SLC12A2","SLC12A2",12718.0464460842,-0.677105643231222,0.507710452814082,-1.3336452686334,0.182320139665097,0.361461566258589
"SLC12A3","SLC12A3",6.1337722175806,-5.21130023163101,3.91100509708483,-1.33247083608134,0.182705518632876,0.361837444076451
"SLC12A4","SLC12A4",518.819828603832,-1.26359314218215,0.613258946922603,-2.06045610671151,0.0393549578844721,0.134914203600683
"SLC12A6","SLC12A6",706.634205059658,-0.613566158808572,0.530835355688061,-1.15585021275246,0.247742430223671,0.436532577651776
"SLC12A7","SLC12A7",782.6760198691,-1.26182668618446,0.696857267904842,-1.81073907714021,0.0701812508379692,0.196298889761849
"SLC12A8","SLC12A8",122.087824223485,-1.05102559159638,1.11676639307292,-0.941132897726582,0.34663675861862,0.539274007018404
"SLC12A9","SLC12A9",502.520567918771,-1.21352996187533,0.705912402743345,-1.71909426319648,0.0855972092335948,0.223301700559773
"SLC13A5","SLC13A5",206.288988646102,-3.98586739747026,0.960613709107997,-4.14929264456515,3.33504230962203e-05,0.00080331257208285
"SLC14A1","SLC14A1",3945.97775659897,-2.51618792677456,1.98549970572327,-1.26728194394669,0.205054494381524,0.388151886569338
"SLC15A1","SLC15A1",2759.36245156735,-0.645810278164876,0.455017145365577,-1.41930976611004,0.15580872613784,0.32613558842979
"SLC15A2","SLC15A2",158.279809678259,1.96009279626281,0.773798437169502,2.53307929056136,0.0113065373975042,0.0589185069570122
"SLC15A3","SLC15A3",26.8046338759737,-1.99239843825188,1.33621776125517,-1.49107315889915,0.135942288434695,0.299870290082487
"SLC15A4","SLC15A4",707.135727480091,-0.580020162737426,0.508276418920384,-1.14115103740093,0.253807075601421,0.443776155116909
"SLC16A1","SLC16A1",1896.12163351873,-0.0423769190824479,0.512482046021152,-0.0826895681740601,0.934098379856042,0.964406611353342
"SLC16A13","SLC16A13",67.6449436501838,-1.94980078164,1.20058219110084,-1.62404606372862,0.104365977860028,0.253634071138288
"SLC16A2","SLC16A2",30.4168545179296,0.0568047312776464,2.36185587714515,0.0240508880441545,0.980812017639902,0.989241713886119
"SLC16A3","SLC16A3",980.60656924291,-2.37519836117452,0.617951992551266,-3.84366162712465,0.000121212105503075,0.00223394242947927
"SLC16A4","SLC16A4",3286.87568191869,-0.0468818585894491,0.524432273059977,-0.0893954491318796,0.928767640059362,0.961669244643786
"SLC16A5","SLC16A5",922.504266012863,-1.00075440694521,0.542174868065843,-1.84581482080737,0.0649190978804657,0.186469208304004
"SLC16A8","SLC16A8",54.603983879186,0.600920814043515,0.857979408462271,0.700390718141507,0.48368333126449,0.664562450323015
"SLC16A9","SLC16A9",44.7030268958821,1.50107948027106,1.44827938079962,1.03645712296359,0.299988932802618,0.490967048452706
"SLC17A4","SLC17A4",181.471010095125,2.99094880322802,0.82899642971666,3.60791518034678,0.000308667358046308,0.00454146587279968
"SLC17A5","SLC17A5",1071.87314780179,1.03090808644725,0.577696628290507,1.7845146327024,0.0743400792437371,0.203568791263628
"SLC17A9","SLC17A9",276.598787561887,-0.513751776987421,0.728717652135472,-0.705008003417917,0.480805255505102,0.662402456330484
"SLC18B1","SLC18B1",553.94097243253,0.304398685650902,0.417399473103274,0.729274245096104,0.465833923282271,0.648999698036626
"SLC19A1","SLC19A1",43.8091656828752,-5.81316894085329,1.26114984579136,-4.60941969762966,4.03794458116425e-06,0.000149200526602263
"SLC19A2","SLC19A2",396.086200710834,1.17603637323222,0.452942945473006,2.59643380029707,0.0094197055312939,0.0518101463961568
"SLC1A1","SLC1A1",2673.21056618648,-0.112074446953198,0.601155427193008,-0.186431731102404,0.852106210780115,0.920358202284663
"SLC1A4","SLC1A4",148.802816379941,-0.797443080008741,0.942183031299552,-0.846378095887407,0.397341853880201,0.588223407827101
"SLC1A5","SLC1A5",728.178183020998,0.214527327671514,0.428623995297752,0.500502375100323,0.616721384182678,0.763350699514032
"SLC1A7","SLC1A7",7.30540048881484,4.00956048408175,2.52514427480092,1.58785401851855,0.112319353143471,0.265701111314558
"SLC20A1","SLC20A1",1595.04077116447,-1.47308276945595,0.461107398779495,-3.19466305107021,0.00139994180908245,0.0134484259315196
"SLC20A2","SLC20A2",542.241726172253,-1.62522411503613,0.723684985252734,-2.24576182752853,0.0247192675730746,0.100195340157345
"SLC22A13","SLC22A13",13.067923768506,4.54786301072414,2.46899343663787,1.84199072514229,0.0654765065578288,0.187519499159857
"SLC22A14","SLC22A14",8.27148855125466,3.65546190041233,2.15960265015608,1.69265485025597,0.0905211840127562,0.231508425975075
"SLC22A18","SLC22A18",1124.23275067478,0.201336882141328,0.495556144246232,0.40628470553538,0.68453342184614,0.811100223349034
"SLC22A18AS","SLC22A18AS",177.294857262775,1.00551455025963,0.77878467636183,1.29113294185113,0.196657582990047,0.378268046205122
"SLC22A20","SLC22A20",27.8401416039454,-2.22359174558564,1.70397154103202,-1.30494652759219,0.191911056439085,0.372767914049913
"SLC22A23","SLC22A23",20.0796126157172,1.54962141874556,1.53765813974228,1.00778019424089,0.313559996072783,0.504764087246046
"SLC22A3","SLC22A3",1434.96612980287,-0.927457196273542,0.446638997245874,-2.07652534147836,0.0378453898436083,0.131246267275652
"SLC22A4","SLC22A4",244.496463260843,1.47271138271164,0.576031890410685,2.55664904535347,0.0105685784635358,0.0563654446384314
"SLC22A5","SLC22A5",732.663381731808,-0.547292407162146,0.625757639419133,-0.874607631910298,0.381787433751907,0.574404088790433
"SLC23A1","SLC23A1",13.2387971659273,-2.38358669756133,1.90828137252207,-1.24907507450595,0.211637616269307,0.395882707607047
